#In physics, you don't have to go around making trouble for yourself. Nature does it for you.  (Frank Wilczek)
#HDR N	3
#HDR G	1.000000
#HDR m	1.000000 1.000000 1.000000 
#format: time,  coords (X,Y,Z),  velocities (X,Y,Z),  accelerations (X,Y,Z)
40.000000 -5.806612 1.806903 0.000000 5.492108 0.655452 0.000000 0.314504 -2.462356 0.000000 -1.542225 0.574843 0.000000 1.338115 0.213711 0.000000 0.204110 -0.788554 0.000000 -0.022440 0.011057 0.000000 0.031165 0.013336 0.000000 -0.008725 -0.024394 0.000000 
41.000000 -5.960945 1.864442 0.000000 5.626073 0.676889 0.000000 0.334872 -2.541331 0.000000 -1.544407 0.575919 0.000000 1.341153 0.215017 0.000000 0.203254 -0.790936 0.000000 -0.021208 0.010461 0.000000 0.029609 0.012797 0.000000 -0.008401 -0.023259 0.000000 
42.000000 -6.115489 1.922085 0.000000 5.760334 0.698454 0.000000 0.355156 -2.620539 0.000000 -1.546470 0.576937 0.000000 1.344040 0.216271 0.000000 0.202430 -0.793208 0.000000 -0.020073 0.009912 0.000000 0.028161 0.012287 0.000000 -0.008087 -0.022199 0.000000 
43.000000 -6.270235 1.979828 0.000000 5.894876 0.720142 0.000000 0.375359 -2.699969 0.000000 -1.548424 0.577903 0.000000 1.346788 0.217476 0.000000 0.201636 -0.795378 0.000000 -0.019026 0.009404 0.000000 0.026811 0.011804 0.000000 -0.007785 -0.021208 0.000000 
44.000000 -6.425171 2.037664 0.000000 6.029687 0.741948 0.000000 0.395484 -2.779612 0.000000 -1.550278 0.578819 0.000000 1.349406 0.218633 0.000000 0.200872 -0.797452 0.000000 -0.018058 0.008934 0.000000 0.025552 0.011346 0.000000 -0.007494 -0.020280 0.000000 
45.000000 -6.580287 2.095590 0.000000 6.164753 0.763867 0.000000 0.415534 -2.859457 0.000000 -1.552038 0.579691 0.000000 1.351901 0.219746 0.000000 0.200137 -0.799436 0.000000 -0.017160 0.008497 0.000000 0.024376 0.010912 0.000000 -0.007215 -0.019410 0.000000 
46.000000 -6.735576 2.153601 0.000000 6.300063 0.785895 0.000000 0.435512 -2.939496 0.000000 -1.553712 0.580520 0.000000 1.354283 0.220816 0.000000 0.199429 -0.801336 0.000000 -0.016327 0.008092 0.000000 0.023275 0.010501 0.000000 -0.006948 -0.018593 0.000000 
47.000000 -6.891027 2.211693 0.000000 6.435606 0.808029 0.000000 0.455421 -3.019721 0.000000 -1.555306 0.581310 0.000000 1.356559 0.221846 0.000000 0.198747 -0.803156 0.000000 -0.015553 0.007715 0.000000 0.022245 0.010110 0.000000 -0.006692 -0.017825 0.000000 
48.000000 -7.046634 2.269862 0.000000 6.571372 0.830263 0.000000 0.475263 -3.100125 0.000000 -1.556825 0.582064 0.000000 1.358734 0.222839 0.000000 0.198090 -0.804902 0.000000 -0.014832 0.007363 0.000000 0.021278 0.009739 0.000000 -0.006447 -0.017102 0.000000 
49.000000 -7.202390 2.328104 0.000000 6.707350 0.852595 0.000000 0.495040 -3.180699 0.000000 -1.558274 0.582783 0.000000 1.360816 0.223795 0.000000 0.197457 -0.806578 0.000000 -0.014159 0.007035 0.000000 0.020371 0.009387 0.000000 -0.006212 -0.016422 0.000000 
50.000000 -7.358287 2.386417 0.000000 6.843532 0.875021 0.000000 0.514755 -3.261438 0.000000 -1.559658 0.583471 0.000000 1.362810 0.224717 0.000000 0.196847 -0.808188 0.000000 -0.013530 0.006728 0.000000 0.019518 0.009052 0.000000 -0.005988 -0.015780 0.000000 
51.000000 -7.514319 2.444797 0.000000 6.979909 0.897538 0.000000 0.534410 -3.342335 0.000000 -1.560981 0.584129 0.000000 1.364722 0.225606 0.000000 0.196259 -0.809735 0.000000 -0.012942 0.006440 0.000000 0.018716 0.008734 0.000000 -0.005774 -0.015173 0.000000 
52.000000 -7.670481 2.503242 0.000000 7.116474 0.920141 0.000000 0.554007 -3.423383 0.000000 -1.562247 0.584760 0.000000 1.366555 0.226464 0.000000 0.195692 -0.811224 0.000000 -0.012390 0.006170 0.000000 0.017960 0.008431 0.000000 -0.005570 -0.014601 0.000000 
